,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name
2474,0.731,0.906,7,0.0565,0.0527,0.0,0.125,0.874,114.965,225520,4,BIGBANG
2475,0.755,0.871,8,0.0533,0.0865,0.0,0.141,0.641,124.989,204920,4,BIGBANG
2476,0.611,0.901,3,0.0434,0.0796,0.0,0.411,0.341,129.873,223787,4,BIGBANG
2477,0.608,0.949,9,0.0616,0.0108,0.0,0.283,0.388,130.028,237253,4,BIGBANG
2478,0.724,0.832,11,0.0576,0.00268,0.0,0.0881,0.531,130.077,233587,4,BIGBANG
2479,0.624,0.809,0,0.0337,0.0619,0.0,0.105,0.489,127.935,234787,4,BIGBANG
2480,0.79,0.748,5,0.0406,0.0877,0.0,0.319,0.732,106.037,222720,4,BIGBANG
2481,0.534,0.772,7,0.182,0.016,0.0,0.113,0.349,74.795,238827,4,BIGBANG
2482,0.616,0.715,7,0.0776,0.0589,0.0,0.0661,0.332,125.008,235107,4,BIGBANG
2483,0.554,0.872,2,0.046,0.00261,1.09e-05,0.0722,0.333,123.032,225813,4,BIGBANG
2484,0.636,0.795,0,0.0445,0.00495,0.0,0.385,0.447,128.0,231293,4,BIGBANG
2485,0.686,0.914,6,0.0437,0.165,0.0,0.0858,0.689,126.011,256360,4,BIGBANG
2486,0.781,0.847,3,0.0542,0.157,0.0,0.93,0.657,125.008,229120,4,BIGBANG
2487,0.704,0.934,6,0.163,0.0423,0.0,0.129,0.816,135.0,231800,4,BIGBANG
2488,0.778,0.881,1,0.0496,0.0609,0.0,0.111,0.801,127.994,214640,4,BIGBANG
2489,0.641,0.875,0,0.0514,0.0817,0.0,0.348,0.557,128.024,232933,4,BIGBANG
2490,0.642,0.917,10,0.226,0.00996,0.0,0.194,0.688,110.08,47643,4,BIGBANG
2491,0.609,0.706,7,0.0852,0.0595,0.0,0.056,0.358,124.989,233099,4,BIGBANG
2492,0.663,0.758,0,0.0846,0.0328,0.0,0.267,0.557,129.89,231816,4,BIGBANG
2493,0.457,0.764,9,0.244,0.0148,0.0,0.126,0.359,73.911,236817,4,BIGBANG
2494,0.766,0.557,9,0.0491,0.0062,0.0,0.0819,0.747,124.025,222186,4,BIGBANG
2495,0.726,0.841,2,0.0545,0.002,0.0,0.0649,0.582,130.012,230573,4,BIGBANG
2496,0.622,0.812,5,0.0338,0.00222,2.63e-06,0.216,0.353,131.977,222990,4,BIGBANG
2497,0.667,0.929,5,0.271,0.0318,0.0,0.0669,0.652,109.954,198533,4,BIGBANG
2498,0.643,0.786,0,0.0413,0.00584,0.0,0.369,0.462,128.003,231293,4,BIGBANG
2499,0.797,0.783,7,0.153,0.0182,0.0,0.133,0.67,126.933,215480,4,BIGBANG
2500,0.725,0.836,11,0.0571,0.00231,0.0,0.0927,0.544,130.053,232587,4,BIGBANG
2501,0.602,0.764,7,0.116,0.0171,0.0,0.109,0.397,75.008,238827,4,BIGBANG
2502,0.607,0.723,7,0.0769,0.211,0.0,0.0663,0.336,124.992,235107,4,BIGBANG
2503,0.74,0.773,1,0.0397,0.00889,0.0,0.059,0.811,125.042,180533,4,BIGBANG
2504,0.794,0.788,10,0.0404,0.0209,0.0,0.131,0.842,120.995,205200,4,BIGBANG
2505,0.663,0.738,0,0.0961,0.0309,0.0,0.312,0.621,129.923,231827,4,BIGBANG
2506,0.536,0.975,3,0.107,0.0122,0.0,0.924,0.277,130.009,218742,4,BIGBANG
2507,0.534,0.977,9,0.137,0.00217,0.0,0.919,0.188,130.053,234303,4,BIGBANG
2508,0.604,0.967,2,0.16,0.000297,1.98e-06,0.357,0.263,130.074,243622,4,BIGBANG
2509,0.545,0.984,7,0.121,0.00403,0.0,0.506,0.371,128.045,279547,4,BIGBANG
2510,0.604,0.973,6,0.214,0.00145,0.0,0.952,0.17,132.012,211739,4,BIGBANG
2511,0.601,0.955,5,0.174,0.000573,0.0,0.863,0.306,130.022,224716,4,BIGBANG
2512,0.341,0.977,5,0.189,0.000795,0.000121,0.39,0.404,125.922,252340,4,BIGBANG
2513,0.686,0.969,5,0.063,0.188,0.0,0.657,0.544,106.013,226570,4,BIGBANG
2514,0.561,0.977,2,0.124,0.0271,0.0,0.361,0.36,75.018,263023,4,BIGBANG
2515,0.526,0.89,7,0.0724,0.0233,0.0,0.906,0.183,124.861,250272,4,BIGBANG
2516,0.623,0.94,2,0.107,0.00819,2.25e-06,0.338,0.519,123.013,254962,4,BIGBANG
2517,0.574,0.972,0,0.216,0.0479,0.0,0.964,0.205,127.971,235355,4,BIGBANG
2518,0.626,0.982,11,0.149,0.0125,0.0,0.55,0.647,126.98,216065,4,BIGBANG
2519,0.321,0.949,2,0.0771,0.0044,0.0,0.942,0.467,134.198,313200,4,BIGBANG
2520,0.512,0.979,0,0.108,0.00575,0.000108,0.862,0.406,131.968,266453,4,BIGBANG
2521,0.448,0.831,3,0.0504,0.322,0.0,0.922,0.368,125.758,358945,4,BIGBANG
2522,0.555,0.976,6,0.102,0.0399,0.0,0.844,0.436,125.095,218754,4,BIGBANG
2523,0.506,0.99,1,0.155,0.00337,0.0,0.587,0.236,135.052,287680,4,BIGBANG
2524,0.531,0.972,9,0.0931,0.00217,1.2e-06,0.418,0.281,129.986,242533,4,BIGBANG
2525,0.533,0.96,0,0.0871,0.106,0.0,0.899,0.328,127.998,281520,4,BIGBANG
2526,0.526,0.971,1,0.134,0.00939,0.0,0.966,0.259,132.0,201067,4,BIGBANG
2527,0.708,0.915,1,0.222,0.089,0.0,0.927,0.541,96.972,218800,4,BIGBANG
2528,0.547,0.936,1,0.0897,0.00706,0.0,0.956,0.585,129.966,197520,4,BIGBANG
2529,0.384,0.943,5,0.109,0.00162,0.000803,0.0893,0.679,121.396,117427,4,BIGBANG
2530,0.468,0.981,2,0.149,0.0142,2.38e-05,0.341,0.259,128.011,144387,4,BIGBANG
2531,0.643,0.914,5,0.0414,0.206,0.0,0.955,0.647,106.002,237440,4,BIGBANG
2532,0.496,0.943,9,0.154,0.117,0.0,0.947,0.525,74.97,269360,4,BIGBANG
2533,0.571,0.81,7,0.0509,0.0467,0.0,0.937,0.399,124.997,247573,4,BIGBANG
2534,0.59,0.917,2,0.162,0.162,0.0,0.324,0.559,122.998,255427,4,BIGBANG
2535,0.588,0.937,0,0.193,0.268,0.0,0.865,0.376,127.943,235000,4,BIGBANG
2536,0.59,0.972,11,0.131,0.168,0.0,0.377,0.601,126.973,220480,4,BIGBANG
2537,0.498,0.82,2,0.0589,0.147,0.0,0.709,0.727,140.023,126787,4,BIGBANG
2538,0.502,0.901,0,0.0473,0.00714,9.58e-06,0.963,0.521,134.014,189360,4,BIGBANG
2539,0.452,0.9,0,0.0875,0.0121,1.46e-05,0.453,0.32,131.91,365560,4,BIGBANG
2540,0.62,0.945,6,0.107,0.51,0.0,0.858,0.469,125.035,218987,4,BIGBANG
2541,0.496,0.977,1,0.118,0.0353,0.0,0.776,0.419,135.027,290160,4,BIGBANG
2542,0.577,0.94,10,0.0756,0.0137,0.0,0.864,0.191,129.935,219293,4,BIGBANG
2543,0.605,0.966,0,0.118,0.00283,0.0,0.635,0.373,129.913,232427,4,BIGBANG
2544,0.612,0.942,2,0.0659,0.00227,0.0,0.359,0.357,129.868,241533,4,BIGBANG
2545,0.557,0.964,0,0.101,0.00164,2.91e-06,0.436,0.304,127.998,277813,4,BIGBANG
2546,0.701,0.881,10,0.048,0.0708,0.0,0.421,0.626,106.042,221133,4,BIGBANG
2547,0.529,0.875,9,0.131,0.0507,0.0,0.641,0.461,74.999,258600,4,BIGBANG
2548,0.583,0.852,7,0.0864,0.0515,0.0,0.967,0.175,124.907,249360,4,BIGBANG
2549,0.68,0.908,0,0.109,0.0146,0.0,0.573,0.4,123.979,221640,4,BIGBANG
2550,0.639,0.891,11,0.0736,0.0018,1.46e-06,0.301,0.447,122.933,255400,4,BIGBANG
2551,0.383,0.774,6,0.0473,0.431,0.0,0.297,0.34,124.936,312027,4,BIGBANG
2552,0.657,0.939,6,0.372,0.0507,0.0,0.413,0.464,125.012,218027,4,BIGBANG
2553,0.575,0.971,1,0.159,0.00298,0.0,0.91,0.307,135.151,277187,4,BIGBANG
2554,0.682,0.921,1,0.289,0.0341,0.0,0.151,0.611,109.919,197613,4,BIGBANG
2555,0.64,0.758,0,0.0544,0.0129,0.0,0.0957,0.498,127.945,233653,4,BIGBANG
2556,0.721,0.826,11,0.0745,0.00494,0.0,0.048,0.461,129.99,231640,4,BIGBANG
2557,0.584,0.721,7,0.0834,0.0326,0.0,0.0606,0.42,124.914,234187,4,BIGBANG
2558,0.664,0.739,0,0.0974,0.0314,0.0,0.412,0.63,129.905,231267,4,BIGBANG
2559,0.813,0.756,7,0.149,0.0518,0.0,0.165,0.615,127.003,213893,4,BIGBANG
2560,0.772,0.554,0,0.0491,0.00438,0.0,0.05,0.752,124.006,223987,4,BIGBANG
2561,0.586,0.724,9,0.136,0.019,0.0,0.106,0.412,74.959,238000,4,BIGBANG
2562,0.79,0.763,10,0.0358,0.0276,0.0,0.125,0.902,121.026,205013,4,BIGBANG
2563,0.625,0.82,0,0.0332,0.00242,6.24e-06,0.127,0.389,131.963,224747,4,BIGBANG
2564,0.749,0.741,1,0.04,0.00821,0.0,0.0701,0.787,125.02,178760,4,BIGBANG
2565,0.631,0.926,10,0.244,0.0112,0.0,0.166,0.68,110.026,48027,4,BIGBANG
2566,0.723,0.828,11,0.0729,0.00455,0.0,0.0405,0.433,130.01,231627,4,BIGBANG
2567,0.576,0.723,7,0.0711,0.0382,0.0,0.0741,0.486,124.909,234187,4,BIGBANG
2568,0.662,0.764,0,0.0991,0.036,0.0,0.417,0.617,129.922,231267,4,BIGBANG
2569,0.811,0.752,7,0.153,0.04,0.0,0.149,0.591,126.991,213893,4,BIGBANG
2570,0.77,0.555,9,0.0488,0.00512,0.0,0.0508,0.717,124.023,223987,4,BIGBANG
2571,0.593,0.735,9,0.0927,0.0233,0.0,0.0923,0.425,74.967,238000,4,BIGBANG
2572,0.79,0.762,10,0.0361,0.0353,0.0,0.137,0.905,121.024,205013,4,BIGBANG
2573,0.621,0.802,5,0.0336,0.00261,5.41e-06,0.221,0.358,132.012,222920,4,BIGBANG
2574,0.725,0.821,11,0.0748,0.00501,0.0,0.0395,0.474,130.015,231627,4,BIGBANG
2575,0.579,0.719,7,0.0737,0.0405,0.0,0.0761,0.437,124.907,234187,4,BIGBANG
2576,0.662,0.765,0,0.0979,0.0356,0.0,0.416,0.619,129.92,231267,4,BIGBANG
2577,0.809,0.755,7,0.15,0.0404,0.0,0.146,0.603,126.966,213893,4,BIGBANG
2578,0.768,0.553,9,0.0489,0.00507,0.0,0.0518,0.719,124.032,223987,4,BIGBANG
2579,0.558,0.731,9,0.154,0.023,0.0,0.0898,0.398,74.915,238000,4,BIGBANG
2580,0.79,0.758,10,0.0365,0.0346,0.0,0.135,0.912,121.022,205013,4,BIGBANG
2581,0.623,0.809,5,0.034,0.00277,5.61e-06,0.3,0.36,132.004,222920,4,BIGBANG
2582,0.553,0.867,2,0.0454,0.00281,1.04e-05,0.0725,0.309,123.04,225813,4,BIGBANG
2583,0.624,0.81,0,0.0337,0.0619,0.0,0.105,0.491,127.926,234787,4,BIGBANG
2584,0.611,0.9,3,0.0434,0.0785,0.0,0.413,0.331,129.873,223787,4,BIGBANG
2585,0.697,0.851,5,0.081,0.00719,0.0,0.0907,0.598,130.012,190187,4,BIGBANG
2586,0.618,0.795,9,0.0775,0.0309,0.0,0.132,0.586,130.007,199027,4,BIGBANG
2587,0.79,0.749,5,0.0407,0.0881,0.0,0.326,0.733,106.049,222720,4,BIGBANG
2588,0.706,0.546,11,0.0489,0.452,0.0,0.0977,0.527,114.977,220133,4,BIGBANG
2589,0.779,0.881,1,0.0499,0.061,0.0,0.111,0.801,127.999,214640,4,BIGBANG
2590,0.765,0.945,5,0.0475,0.0386,0.0,0.125,0.586,127.99,220693,4,BIGBANG
2591,0.649,0.756,2,0.0309,0.0375,0.0,0.381,0.342,95.005,271760,4,BIGBANG
2592,0.782,0.821,5,0.0443,0.0364,0.0,0.0712,0.604,120.026,103760,4,BIGBANG
2593,0.625,0.916,7,0.0593,0.00933,0.0,0.122,0.611,135.875,224920,4,BIGBANG
2594,0.756,0.87,8,0.0543,0.0897,0.0,0.14,0.618,124.992,204920,4,BIGBANG
2595,0.727,0.836,5,0.0905,0.0405,0.0,0.258,0.669,110.012,218893,4,BIGBANG
2596,0.934,0.692,6,0.125,0.0216,0.0,0.0766,0.879,117.978,224467,4,BIGBANG
2597,0.702,0.906,9,0.0344,0.0206,0.0,0.272,0.953,129.982,210240,4,BIGBANG
2598,0.702,0.745,7,0.0617,0.167,0.0,0.251,0.648,144.964,241187,4,BIGBANG
2599,0.706,0.568,3,0.0336,0.823,0.0,0.115,0.344,126.059,264640,4,BIGBANG
2600,0.746,0.916,3,0.0298,0.0383,0.0,0.11,0.766,125.043,206520,4,BIGBANG
2601,0.709,0.896,1,0.031,0.0177,0.0,0.208,0.902,134.947,240613,4,BIGBANG
2602,0.646,0.804,0,0.0449,0.0507,0.0,0.309,0.705,155.923,200253,4,BIGBANG
2603,0.782,0.821,5,0.0443,0.0364,0.0,0.0712,0.604,120.026,103760,4,BIGBANG
2604,0.625,0.916,7,0.0593,0.00933,0.0,0.122,0.611,135.875,224920,4,BIGBANG
2605,0.756,0.87,8,0.0543,0.0897,0.0,0.14,0.618,124.992,204920,4,BIGBANG
2606,0.727,0.836,5,0.0905,0.0405,0.0,0.258,0.669,110.012,218893,4,BIGBANG
2607,0.934,0.692,6,0.125,0.0216,0.0,0.0766,0.879,117.978,224467,4,BIGBANG
2608,0.702,0.906,9,0.0344,0.0206,0.0,0.272,0.953,129.982,210240,4,BIGBANG
2609,0.702,0.745,7,0.0617,0.167,0.0,0.251,0.648,144.964,241187,4,BIGBANG
2610,0.706,0.568,3,0.0336,0.823,0.0,0.115,0.344,126.059,264640,4,BIGBANG
2611,0.746,0.916,3,0.0298,0.0383,0.0,0.11,0.766,125.043,206520,4,BIGBANG
2612,0.709,0.896,1,0.031,0.0177,0.0,0.208,0.902,134.947,240613,4,BIGBANG
2613,0.646,0.804,0,0.0449,0.0507,0.0,0.309,0.705,155.923,200253,4,BIGBANG
2614,0.765,0.621,4,0.351,0.0387,0.0,0.11,0.582,102.19,25613,3,BIGBANG
2615,0.823,0.8,11,0.181,0.0103,0.0,0.101,0.59,103.006,209520,4,BIGBANG
2616,0.856,0.924,11,0.118,0.0701,0.0,0.137,0.947,129.917,194280,4,BIGBANG
2617,0.772,0.561,4,0.0317,0.0376,0.0,0.0729,0.447,115.038,242960,4,BIGBANG
2618,0.8,0.874,5,0.134,0.0442,0.0,0.317,0.962,85.992,198107,4,BIGBANG
2619,0.735,0.905,7,0.0577,0.0503,0.0,0.14,0.871,114.97,225520,4,BIGBANG
2620,0.706,0.629,0,0.0385,0.0452,0.0,0.126,0.584,124.037,242747,4,BIGBANG
2621,0.843,0.525,5,0.0398,0.0192,0.0,0.0685,0.855,127.964,231600,4,BIGBANG
2622,0.777,0.767,1,0.0404,0.0245,0.0,0.0546,0.847,102.001,179587,4,BIGBANG
2623,0.739,0.735,5,0.183,0.0214,0.0,0.0726,0.705,95.091,210280,4,BIGBANG
2624,0.654,0.532,5,0.0357,0.252,0.0,0.124,0.346,131.925,252186,4,BIGBANG
2625,0.765,0.621,4,0.351,0.0387,0.0,0.11,0.582,102.19,25613,3,BIGBANG
2626,0.823,0.8,11,0.181,0.0103,0.0,0.101,0.59,103.006,209520,4,BIGBANG
2627,0.856,0.924,11,0.118,0.0701,0.0,0.137,0.947,129.917,194280,4,BIGBANG
2628,0.772,0.561,4,0.0317,0.0376,0.0,0.0729,0.447,115.038,242960,4,BIGBANG
2629,0.8,0.874,5,0.134,0.0442,0.0,0.317,0.962,85.992,198107,4,BIGBANG
2630,0.735,0.905,7,0.0577,0.0503,0.0,0.14,0.871,114.97,225520,4,BIGBANG
2631,0.706,0.629,0,0.0385,0.0452,0.0,0.126,0.584,124.037,242747,4,BIGBANG
2632,0.843,0.525,5,0.0398,0.0192,0.0,0.0685,0.855,127.964,231600,4,BIGBANG
2633,0.777,0.767,1,0.0404,0.0245,0.0,0.0546,0.847,102.001,179587,4,BIGBANG
2634,0.739,0.735,5,0.183,0.0214,0.0,0.0726,0.705,95.091,210280,4,BIGBANG
2635,0.654,0.532,5,0.0357,0.252,0.0,0.124,0.346,131.925,252186,4,BIGBANG
2636,0.785,0.685,5,0.0926,0.0592,0.0,0.0986,0.907,97.02,96853,4,BIGBANG
2637,0.781,0.849,6,0.054,0.161,0.0,0.931,0.655,125.001,229120,4,BIGBANG
2638,0.833,0.945,7,0.0413,0.029,0.0,0.0968,0.685,114.987,217600,4,BIGBANG
2639,0.771,0.662,0,0.107,0.13,0.0,0.0642,0.738,85.994,235920,4,BIGBANG
2640,0.687,0.718,7,0.0833,0.166,0.0,0.352,0.597,84.998,231480,4,BIGBANG
2641,0.701,0.79,1,0.0237,0.000156,0.0,0.0495,0.343,116.011,233320,4,BIGBANG
2642,0.925,0.686,5,0.287,0.00826,1.77e-06,0.0998,0.966,119.994,94573,4,BIGBANG
2643,0.605,0.949,9,0.0668,0.0111,0.0,0.288,0.365,130.027,237253,4,BIGBANG
2644,0.613,0.901,3,0.0428,0.0795,0.0,0.412,0.338,129.866,223787,4,BIGBANG
2645,0.776,0.883,1,0.0464,0.0605,0.0,0.114,0.761,127.992,214640,4,BIGBANG
2646,0.795,0.891,8,0.0369,0.224,0.0,0.245,0.715,126.021,224320,4,BIGBANG
2647,0.796,0.76,5,0.0388,0.0953,0.0,0.326,0.739,106.051,222720,4,BIGBANG
2648,0.714,0.661,1,0.0998,0.129,0.0,0.142,0.602,94.731,228632,4,BIGBANG
2649,0.709,0.654,1,0.0858,0.124,0.0,0.15,0.624,94.858,228632,4,BIGBANG
2650,0.818,0.414,10,0.0794,0.103,0.0,0.121,0.321,90.021,194436,4,BIGBANG
2651,0.678,0.845,0,0.0494,0.11,0.0,0.115,0.644,124.983,211927,4,BIGBANG
2652,0.817,0.399,10,0.076,0.11,0.0,0.122,0.3,90.015,194508,4,BIGBANG
2653,0.685,0.843,0,0.0499,0.121,0.0,0.126,0.637,125.029,211984,4,BIGBANG
2654,0.672,0.463,1,0.029,0.519,0.0,0.144,0.195,141.804,264216,4,BIGBANG
2655,0.653,0.837,5,0.0776,0.00711,0.0,0.908,0.547,129.965,237513,4,BIGBANG
2656,0.734,0.33,1,0.0493,0.522,0.798,0.158,0.28,142.045,264216,4,BIGBANG
2657,0.678,0.712,5,0.0403,0.000343,0.0342,0.913,0.43,129.966,237513,4,BIGBANG
2658,0.669,0.447,1,0.0305,0.524,0.0,0.167,0.17,141.808,264281,4,BIGBANG
2659,0.649,0.827,5,0.0838,0.00676,0.0,0.916,0.456,129.963,237584,4,BIGBANG
2660,0.69,0.845,1,0.0567,0.0169,0.0,0.35,0.425,135.027,220178,4,BIGBANG
2661,0.693,0.921,1,0.249,0.0157,0.0,0.396,0.706,89.968,195516,4,BIGBANG
2662,0.744,0.66,8,0.0602,0.000787,0.109,0.309,0.272,135.003,220178,4,BIGBANG
2663,0.769,0.87,4,0.126,0.00357,0.731,0.4,0.548,90.019,195516,4,BIGBANG
2664,0.694,0.832,5,0.0598,0.0192,0.0,0.355,0.424,135.011,220238,4,BIGBANG
2665,0.692,0.912,1,0.297,0.0142,0.0,0.348,0.682,89.963,195579,4,BIGBANG
2666,0.64,0.701,0,0.096,0.324,0.0,0.359,0.48,89.911,219371,4,BIGBANG
2667,0.692,0.632,0,0.0372,0.00665,0.0,0.187,0.44,139.956,169430,4,BIGBANG
2668,0.568,0.557,0,0.0607,0.0358,0.946,0.193,0.184,180.077,219371,4,BIGBANG
2669,0.671,0.566,0,0.0306,0.00449,0.756,0.141,0.333,140.037,169430,4,BIGBANG
2670,0.648,0.681,0,0.0937,0.404,0.0,0.329,0.488,89.947,219429,4,BIGBANG
2671,0.687,0.63,0,0.0401,0.0084,0.0,0.208,0.402,140.011,169482,4,BIGBANG
2672,0.743,0.447,7,0.0679,0.532,0.0,0.237,0.766,119.798,199733,4,BIGBANG
2673,0.69,0.664,0,0.0453,0.0601,0.0,0.131,0.506,133.992,246547,4,BIGBANG
2674,0.63,0.908,0,0.0382,0.00741,5.37e-06,0.333,0.409,131.937,222680,4,BIGBANG
2675,0.71,0.947,5,0.048,0.0137,0.0,0.067,0.53,128.051,216427,4,BIGBANG
2676,0.695,0.842,10,0.0448,0.000839,0.0,0.104,0.626,129.952,185720,4,BIGBANG
2677,0.725,0.82,11,0.0771,0.00445,0.0,0.0384,0.495,130.03,230173,4,BIGBANG
2678,0.662,0.928,8,0.132,0.0557,0.00122,0.127,0.824,105.067,205785,4,Girls' Generation
2679,0.777,0.807,9,0.0517,0.0308,2.93e-05,0.228,0.732,129.984,222894,4,Girls' Generation
2680,0.709,0.867,1,0.0672,0.0406,0.0,0.275,0.877,120.022,199563,4,Girls' Generation
2681,0.593,0.878,2,0.0469,0.199,1.42e-05,0.316,0.52,97.993,230635,4,Girls' Generation
2682,0.49,0.931,4,0.237,0.049,3.58e-06,0.395,0.247,191.682,195631,4,Girls' Generation
2683,0.692,0.602,7,0.0253,0.0667,0.0,0.108,0.521,111.068,214251,4,Girls' Generation
2684,0.612,0.786,10,0.163,0.275,0.0,0.0725,0.729,98.913,200541,4,Girls' Generation
2685,0.609,0.715,7,0.044,0.351,0.0,0.155,0.672,129.964,218022,4,Girls' Generation
2686,0.631,0.711,7,0.0411,0.038,0.0,0.131,0.407,92.014,232616,4,Girls' Generation
2687,0.433,0.651,2,0.037,0.125,0.0,0.229,0.378,171.882,241107,4,Girls' Generation
2688,0.754,0.788,2,0.0322,0.129,0.00274,0.0775,0.961,124.992,224258,4,Girls' Generation
2689,0.697,0.832,4,0.05,0.00322,0.0,0.196,0.286,100.017,188609,4,Girls' Generation
2690,0.753,0.887,10,0.0359,0.111,1.43e-05,0.0729,0.946,122.981,193814,4,Girls' Generation
2691,0.641,0.749,10,0.0475,0.67,4.99e-05,0.122,0.57,105.968,215940,4,Girls' Generation
2692,0.585,0.789,0,0.0666,0.0577,0.0,0.755,0.577,129.93,219077,4,Girls' Generation
2693,0.766,0.82,2,0.114,0.166,0.0,0.349,0.623,123.022,191311,4,Girls' Generation
2694,0.68,0.833,0,0.0608,0.0449,0.0,0.772,0.553,155.916,203279,4,Girls' Generation
2695,0.738,0.828,4,0.037,0.0349,1.25e-05,0.0547,0.334,130.002,172667,4,Girls' Generation
2696,0.784,0.803,1,0.0416,0.0976,0.0,0.291,0.78,115.982,230822,4,Girls' Generation
2697,0.752,0.866,2,0.0323,0.0883,0.0,0.209,0.582,99.979,206961,4,Girls' Generation
2698,0.69,0.684,3,0.0521,0.00213,0.000538,0.184,0.87,128.062,197277,4,Girls' Generation
2699,0.706,0.895,7,0.0843,0.293,0.0,0.0682,0.604,88.024,228638,4,Girls' Generation
2700,0.772,0.839,9,0.123,0.209,0.0,0.568,0.691,122.976,221440,4,Girls' Generation
2701,0.741,0.899,1,0.0337,0.197,0.0,0.0918,0.752,99.962,201027,4,Girls' Generation
2702,0.822,0.936,10,0.0943,0.0356,0.0,0.0845,0.867,122.003,213213,4,Girls' Generation
2703,0.749,0.972,5,0.0424,0.0339,1.79e-05,0.18,0.567,143.997,188733,4,Girls' Generation
2704,0.85,0.9,11,0.0609,0.0692,1.2e-05,0.161,0.757,129.999,201853,4,Girls' Generation
2705,0.711,0.963,7,0.0565,0.115,3.07e-06,0.788,0.945,128.001,197760,4,Girls' Generation
2706,0.899,0.963,1,0.0926,0.161,0.0,0.246,0.904,114.987,227027,4,Girls' Generation
2707,0.809,0.781,7,0.0738,0.0597,8.44e-06,0.218,0.65,129.022,226987,4,Girls' Generation
2708,0.723,0.83,2,0.0353,0.00767,0.0,0.367,0.648,117.987,198267,4,Girls' Generation
2709,0.605,0.932,7,0.189,0.021,0.00489,0.307,0.916,190.149,186960,4,Girls' Generation
2710,0.745,0.967,9,0.0958,0.0222,0.000996,0.346,0.569,119.999,190533,4,Girls' Generation
2711,0.722,0.943,4,0.0966,0.0967,1.22e-05,0.198,0.517,113.039,235613,4,Girls' Generation
2712,0.66,0.833,4,0.0379,0.035,0.0,0.208,0.833,120.051,186267,4,Girls' Generation
2713,0.589,0.74,11,0.0348,0.0829,0.0,0.12,0.511,90.012,216920,4,Girls' Generation
2714,0.411,0.652,9,0.0367,0.395,0.0,0.113,0.227,74.943,250133,4,Girls' Generation
2715,0.714,0.832,2,0.0663,0.109,0.0,0.797,0.547,129.899,218400,4,Girls' Generation
2716,0.772,0.839,9,0.123,0.209,0.0,0.568,0.691,122.976,221440,4,Girls' Generation
2717,0.741,0.899,1,0.0337,0.197,0.0,0.0918,0.752,99.962,201027,4,Girls' Generation
2718,0.842,0.898,11,0.0655,0.0768,1.79e-05,0.167,0.757,130.004,201853,4,Girls' Generation
2719,0.821,0.929,10,0.101,0.0386,0.0,0.0972,0.895,121.996,213213,4,Girls' Generation
2720,0.734,0.731,7,0.0581,0.0137,0.0,0.0676,0.964,114.872,225560,4,Girls' Generation
2721,0.484,0.649,8,0.0452,0.123,0.0,0.136,0.333,82.992,234053,4,Girls' Generation
2722,0.809,0.785,7,0.0816,0.0661,8.69e-06,0.179,0.631,129.036,226973,4,Girls' Generation
2723,0.748,0.972,2,0.0425,0.0357,9.79e-06,0.186,0.562,143.995,188733,4,Girls' Generation
2724,0.474,0.827,8,0.0878,0.0862,0.0,0.128,0.624,167.822,223200,4,Girls' Generation
2725,0.725,0.835,2,0.0343,0.00674,0.0,0.354,0.689,117.977,198267,4,Girls' Generation
2726,0.813,0.898,11,0.0617,0.403,0.0,0.267,0.965,144.036,201907,4,Girls' Generation
2727,0.601,0.936,7,0.193,0.0212,0.00836,0.3,0.923,190.061,186960,4,Girls' Generation
2728,0.739,0.972,9,0.0944,0.0245,0.000399,0.345,0.574,120.034,190547,4,Girls' Generation
2729,0.797,0.871,2,0.0757,0.224,0.147,0.117,0.965,124.989,190427,4,Girls' Generation
2730,0.723,0.941,4,0.0912,0.0913,6.19e-06,0.19,0.51,113.046,236107,4,Girls' Generation
2731,0.338,0.74,11,0.0414,0.0773,0.0,0.112,0.529,89.256,217707,4,Girls' Generation
2732,0.702,0.972,1,0.112,0.025,5.37e-06,0.266,0.62,135.032,196107,4,Girls' Generation
2733,0.691,0.923,0,0.103,0.00508,4.46e-06,0.312,0.685,125.866,211293,4,Girls' Generation
2734,0.525,0.917,4,0.1,0.00237,0.00895,0.317,0.577,159.931,243973,4,Girls' Generation
2735,0.744,0.967,9,0.0938,0.0221,0.000988,0.348,0.583,120.028,190560,4,Girls' Generation
2736,0.603,0.932,7,0.177,0.02,0.0121,0.275,0.928,190.084,186813,4,Girls' Generation
2737,0.81,0.899,11,0.0617,0.37,0.0,0.235,0.965,144.002,201827,4,Girls' Generation
2738,0.795,0.869,2,0.0735,0.214,0.12,0.111,0.965,124.992,190427,4,Girls' Generation
2739,0.669,0.913,5,0.0739,0.358,1.59e-05,0.0506,0.819,105.017,228907,4,Girls' Generation
2740,0.665,0.964,0,0.0573,0.0241,0.0,0.121,0.71,129.96,241653,4,Girls' Generation
2741,0.739,0.89,10,0.0574,0.0648,0.00292,0.0622,0.812,125.987,192920,4,Girls' Generation
2742,0.76,0.844,7,0.0415,0.147,0.0,0.0398,0.791,97.054,187280,4,Girls' Generation
2743,0.584,0.873,9,0.0466,0.0043,0.0,0.0996,0.72,160.058,210480,4,Girls' Generation
2744,0.502,0.863,4,0.272,0.0342,0.0,0.538,0.527,97.911,271326,4,Girls' Generation
